Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,Groups With Access Code,Access Days Time,EV Network,Latitude,Longitude,Status Code
ELEC,KANE COUNTY HEALTH DEPT,1240 N Highland Ave,Aurora,IL,60506,888-758-4389,Public,24 hours daily,ChargePoint Network,41.784525,-88.329587,E
ELEC,ESB LAW FIRM ESB LAW STATION,440 Central Ave,Highland Park,IL,60035,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,42.186114,-87.796535,T
ELEC,OAKTON COLLEGE1 LEE CENTER,Oakton Community College 1600 E. Golf Road,Des Plaines,IL,60016,888-758-4389,Public,24 hours daily,ChargePoint Network,42.063975,-87.878192,E
ELEC,CLC LOT 7 PARKING LOT 1,"Rotunda Way, N of Brae Loch Rd Parking Lot 1",Grayslake,IL,60030,888-758-4389,Public,24 hours daily,ChargePoint Network,42.353034,-88.011124,E
ELEC,OPTIMA LEVEL 2,220 E Illinois St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.891107,-87.62139,E
ELEC,MOMENT MOMENT 1,545 N McClurg Ct,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.892047,-87.617241,E
ELEC,PARKING GARAGE GARAGE LEVEL 1,118 N Jefferson St,Chicago,IL,60661,888-758-4389,Public,24 hours daily,ChargePoint Network,41.883868,-87.642736,E
ELEC,PECK FARM EV STATION 01,4038 Kaneville Rd,Geneva,IL,60134,888-758-4389,Public,24 hours daily,ChargePoint Network,41.869504,-88.362638,E
ELEC,OAK PARK 1 HOLLY COURT 3B,1149 Holly Ct,Oak Park,IL,60301,888-758-4389,Public,24 hours daily,ChargePoint Network,41.889409,-87.804235,E
ELEC,KANE COUNTY STATION 1,719 S Batavia Ave,Geneva,IL,60134,888-758-4389,Public,24 hours daily,ChargePoint Network,41.879214,-88.308461,E
ELEC,NORTHWESTERN NORTH GARAGE 4,2311 N. Campus Dr,Evanston,IL,60208,888-758-4389,Public,24 hours daily,ChargePoint Network,42.059424,-87.674182,E
ELEC,NORTHWESTERN SOUTH GARAGE 1,1850 Campus Dr,Evanston,IL,60208,888-758-4389,Public,24 hours daily,ChargePoint Network,42.050577,-87.673523,E
ELEC,NORTHWESTERN SOUTH GARAGE 4,1841 Sheridan Rd,Evanston,IL,60208,888-758-4389,Public,24 hours daily,ChargePoint Network,42.050534,-87.67334,E
ELEC,GOVT. CENTER BATAVIA RIVERWA,Batavia Riverwalk,Batavia,IL,60510,888-758-4389,Public,24 hours daily,ChargePoint Network,41.851905,-88.308909,E
ELEC,ADVOCATE CHRIST GARAGE A,4440 95th St,Oak Lawn,IL,60453,888-758-4389,Public,24 hours daily,ChargePoint Network,41.721922,-87.732853,E
ELEC,Mariano's - Frankfort IL,21001 S LaGrange Rd,Frankfort,IL,60423,888-998-2546,Public,24 hours daily,Blink Network,41.509059,-87.848268,E
ELEC,The RDI Group,1025 W Thorndale Ave,Itasca,IL,60143,888-998-2546,Public,24 hours daily,Blink Network,41.983917,-88.028338,E
ELEC,McDonald's - Highland Park,1988 1st Street,Highland Park,IL,60035,888-998-2546,Public,24 hours daily,Blink Network,42.18876,-87.801595,E
ELEC,Berman Nissan - Chicago,3456 N Kedzie Ave,Chicago,IL,60618,773-295-4650,Public - Call ahead,Dealership business hours,Non-Networked,41.943587,-87.708212,E
ELEC,Berman Nissan - Chicago,3456 N Kedzie Ave,Chicago,IL,60618,773-295-4650,Private,,Non-Networked,41.943587,-87.708212,E
ELEC,ESPLANADE_LP ESPLANADE 2001,2001 Butterfield Rd,Downers Grove,IL,60515,888-758-4389,Public,24 hours daily,ChargePoint Network,41.830267,-88.032935,E
ELEC,HARPER COLLEGE LOT 1,Kris Howard Dr,Palatine,IL,60067,888-758-4389,Public,24 hours daily,ChargePoint Network,42.07948,-88.074352,E
ELEC,Woodman's Markets - Tesla Supercharger,151 Hansen Blvd,North Aurora,IL,60542,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.802949,-88.370249,E
ELEC,Meijer - Tesla Supercharger,755 E. Boughton Road,Bolingbrook,IL,60440,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.722171,-88.03744,E
ELEC,Meijer - Tesla Supercharger,2401 North Prospect Avenue,Champaign,IL,61822,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,40.146204,-88.259828,E
ELEC,CherryVale Mall - Tesla Supercharger,7200 Harrison Ave,Cherry Valley,IL,61112,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,42.243893,-88.978895,E
ELEC,The Maxwell - Tesla Supercharger,1100 South Canal Street,Chicago,IL,60607,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.869126,-87.639971,E
ELEC,The Aqua at Lakeshore East - Tesla Supercharger,225 North Columbus Drive,Chicago,IL,60601,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.88651,-87.61972,E
ELEC,3030 North Broadway - Tesla Supercharger,3030 North Broadway,Chicago,IL,60657,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.937552,-87.644709,E
ELEC,Country Club Plaza - Tesla Supercharger,4201 167th St.,Country Club Hills,IL,60478,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.585206,-87.721114,E
ELEC,Jack Flash - Effingham - Tesla Supercharger,1200 N. Keller Drive,Effingham,IL,62401,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,39.137114,-88.563468,E
ELEC,Abt Electronics - Tesla Supercharger,1200 Milwaukee Avenue,Glenview,IL,60025,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,42.0771634,-87.860828,E
ELEC,Holiday Inn Mt. Vernon - Tesla Supercharger,222 Potomac Blvd.,Mt. Vernon,IL,62864,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,38.316292,-88.955923,E
ELEC,Hy-Vee - Tesla Supercharger,1651 Midtown Road,Peru,IL,61354,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.348503,-89.126115,E
ELEC,Meijer - Tesla Supercharger,1301 Meijer Drive,Rolling Meadows,IL,60008,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,42.049832,-87.994959,E
ELEC,Village Crossing - Tesla Supercharger,5507 Touhy Avenue,Skokie,IL,60077,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,42.008864,-87.76335,E
ELEC,Legacy Pointe - Tesla Supercharger,3801 S. MacArthur Blvd.,Springfield,IL,62711,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,39.748868,-89.67119,E
ELEC,Knox College,161 E Berrien St,Galesburg,IL,61401,309-341-7000,Public,7am-5pm M-F; for visitor use only,Non-Networked,40.942879,-90.368712,E
ELEC,Makanda Inn & Cottages,855 Old Lower Cobden Rd,Makanda,IL,62958,618-697-7929,Public - Call ahead,9am-7pm daily; non-guests call to arrange appointment,Non-Networked,37.609819,-89.210034,E
ELEC,ELGIN COMM COLL STATION 01,1801 Fleetwood Dr,Elgin,IL,60123,888-758-4389,Public,24 hours daily,ChargePoint Network,42.020479,-88.321994,E
ELEC,209 ELMHURST HAHN ST PARKING,123 Hahn St,Elmhurst,IL,60126,888-758-4389,Public,24 hours daily,ChargePoint Network,41.904521,-87.940415,E
ELEC,OZINGA MOKENA 1,19001 Old Lagrange Rd,Mokena,IL,60448,888-758-4389,Public,24 hours daily,ChargePoint Network,41.545497,-87.849527,E
ELEC,Lewis & Clark Community College - Weber Workforce Parking Lot,5800 Godfrey Rd,Godfrey,IL,62035,618-468-2782,Public,24 hours daily; visit security desk after normal business hours to use,Non-Networked,38.953293,-90.200095,E
ELEC,UNITED ORD LOT UNITED 7,5600 Bessie Coleman Dr,Chicago,IL,60666,888-758-4389,Public,24 hours daily,ChargePoint Network,41.981125,-87.88858,E
ELEC,AVANT1 NW AVANT EV,450 Warrenville Rd,Lisle,IL,60532,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,41.809503,-88.061736,T
ELEC,"Hilton Garden Inn, Addison - Tesla Destination",551 N Swift Rd,Addison,IL,60101,877-798-3752,Public,,Non-Networked,41.936447,-88.039074,E
ELEC,Best Western Premier Alton - St. Louis - Tesla Destination,3559 College Ave,Alton,IL,62002,877-798-3752,Public,,Tesla Destination,38.903655,-90.130905,E
ELEC,Prisco Community Center - Tesla Destination,150 W Illinois Ave,Aurora,IL,60506,877-798-3752,Public,,Non-Networked,41.770029,-88.312787,E
ELEC,Two Brothers Roundhouse - Tesla Destination,205 N Broadway,Aurora,IL,60505,877-798-3752,Public,,Tesla Destination,41.760295,-88.308792,E
ELEC,Vaughan Athletic Center - Tesla Destination,2121 W Indian Trl,Aurora,IL,60506,877-798-3752,Public,,Non-Networked,41.782147,-88.367321,E
ELEC,Eola Community Center - Tesla Destination,555 S Eola Rd,Aurora,IL,60504,877-798-3752,Public,,Non-Networked,41.745891,-88.24794,E
ELEC,Ohare Auto Body LTD - Tesla Destination,1316 W Irving Park Rd,Bensenville,IL,60106,877-798-3752,Public,,Tesla Destination,41.960695,-87.961703,E
ELEC,DoubleTree by Hilton Hotel Bloomington - Tesla Destination,10 Brickyard Dr,Bloomington,IL,61701,877-798-3752,Public,,Tesla Destination,40.461377,-88.967545,E
ELEC,Canton Harvester Inn - Tesla Destination,150 N Main St,Canton,IL,61520,877-798-3752,Public,,Non-Networked,40.557834,-90.035403,E
ELEC,Amy Home Services - Tesla Destination,39 N Western Ave,Carpentersville,IL,60110,877-798-3752,Public,,Tesla Destination,42.109924,-88.296276,E
ELEC,I Hotel and Conference Center - Tesla Destination,1900 S 1st St,Champaign,IL,61820,877-798-3752,Public,,Non-Networked,40.093459,-88.237783,E
ELEC,Home2 Suites By Hilton Champaign Urbana - Tesla Destination,2013 S Neil St,Champaign,IL,61820,877-798-3752,Public,,Tesla Destination,40.092644,-88.247187,E
ELEC,Hyatt Place Champaign/Urbana - Tesla Destination,217 N Neil St,Champaign,IL,61820,877-798-3752,Public,,Non-Networked,40.118077,-88.243875,E
ELEC,Campus Center Public Parking Deck - Tesla Destination,509 E Healey St,Champaign,IL,61820,877-798-3752,Public,,Tesla Destination,40.111195,-88.230716,E
ELEC,Grant Park North - Tesla Destination,25 N Michigan Ave,Chicago,IL,60602,877-798-3752,Public,,Non-Networked,41.882267,-87.624325,E
ELEC,Grant Park South - Tesla Destination,325 S Michigan Ave,Chicago,IL,60604,877-798-3752,Public,,Non-Networked,41.877475,-87.624245,E
ELEC,Loews Chicago Hotel - Tesla Destination,455 N Park Dr,Chicago,IL,60611,877-798-3752,Public,,Non-Networked,41.889755,-87.618659,E
ELEC,"The Guesthouse Hotel, a Select Registry Property - Tesla Destination",4872 N Clark St,Chicago,IL,60640,877-798-3752,Public,,Non-Networked,41.970814,-87.667752,E
ELEC,Millennium Parking Garage LLC - Tesla Destination,5 S Columbus Drive,Chicago,IL,60603,877-798-3752,Public,,Non-Networked,41.88172,-87.62056,E
ELEC,Millennium Parking Garage - Tesla Destination,5 S Columbus Dr,Chicago,IL,60601,877-798-3752,Public,,Non-Networked,41.881747,-87.620555,E
ELEC,Atlantic Aviation MDW - Tesla Destination,6150 S Laramie Ave,Chicago,IL,60638,877-798-3752,Public,,Non-Networked,41.780364,-87.752853,E
ELEC,AC Hotel Chicago Downtown - Tesla Destination,630 N Rush St,Chicago,IL,60611,877-798-3752,Public,,Tesla Destination,41.893499,-87.625498,E
ELEC,640 N LaSalle Parking Garage - Tesla Destination,640 N LaSalle St,Chicago,IL,60654,877-798-3752,Public,,Tesla Destination,41.893625,-87.633424,E
ELEC,Park Hyatt Chicago - Tesla Destination,800 N Michigan Ave,Chicago,IL,60611,877-798-3752,Public,,Tesla Destination,41.896792,-87.625142,E
ELEC,Wyndham Chicago O'Hare - Tesla Destination,1450 Touhy Ave,Des Plaines,IL,60018,877-798-3752,Public,,Tesla Destination,42.010381,-87.887338,E
ELEC,Comfort Inn O'Hare - Convention Center - Tesla Destination,2175 Touhy Ave,Des Plaines,IL,60018,877-798-3752,Public,,Non-Networked,42.009601,-87.870786,E
ELEC,Best Western O'Hare North/Elk Grove Hotel - Tesla Destination,100 Busse Rd,Elk Grove Village,IL,60007,877-798-3752,Public,,Non-Networked,42.024832,-87.960673,E
ELEC,Holiday Inn Chicago-Elk Grove - Tesla Destination,1000 Busse Rd,Elk Grove Village,IL,60007,877-798-3752,Public,,Non-Networked,42.010468,-87.960841,E
ELEC,Super 8 O'Hare Elk Grove - Tesla Destination,2951 Touhy Ave,Elk Grove Village,IL,60007,877-798-3752,Public,,Non-Networked,42.007289,-87.935931,E
ELEC,Clarion Inn Elmhurst - Oakbrook - Tesla Destination,933 S Riverside Dr,Elmhurst,IL,60126,877-798-3752,Public,,Tesla Destination,41.869944,-87.95672,E
ELEC,"Stone Terrace, a Select Registry Property - Tesla Destination",1622 Forest Pl,Evanston,IL,60201,877-798-3752,Public,,Non-Networked,42.045779,-87.674557,E
ELEC,Hilton Orrington/Evanston - Tesla Destination,1710 Orrington Ave,Evanston,IL,60201,877-798-3752,Public,,Tesla Destination,42.049151,-87.680426,E
ELEC,R Place - Tesla Destination,1527 Harlem Ave,Forest Park,IL,60130,877-798-3752,Public,,Non-Networked,41.858592,-87.804417,E
ELEC,Culver's of Galena - Tesla Destination,11371 Oldenburg Ln,Galena,IL,61036,877-798-3752,Public,,Tesla Destination,42.436394,-90.450359,E
ELEC,Galena Brewing Co - Tesla Destination,226 N Commerce St,Galena,IL,61036,877-798-3752,Public,,Non-Networked,42.41685,-90.426229,E
ELEC,Chestnut Mountain Resort - Tesla Destination,2577 South Blanding,Galena,IL,61036,877-798-3752,Public,,Non-Networked,42.318736,-90.393536,E
ELEC,Jail Hill Inn - Tesla Destination,319 Meeker St,Galena,IL,61036,877-798-3752,Public,,Non-Networked,42.418879,-90.42596,E
ELEC,Eagle Ridge Resort & Spa - Tesla Destination,444 Eagle Ridge Dr,Galena,IL,61036,877-798-3752,Public,,Non-Networked,42.405075,-90.337981,E
ELEC,Goldmoor Inn & Resort - Tesla Destination,9001 N Sand Hill Rd,Galena,IL,61036,877-798-3752,Public,,Non-Networked,42.333936,-90.396753,E
ELEC,The Herrington Inn and Spa - Tesla Destination,15 S River Ln,Geneva,IL,60134,877-798-3752,Public,,Non-Networked,41.886845,-88.303804,E
ELEC,Delta Hotels by Marriott Chicago North Shore Suites - Tesla Destination,1400 Milwaukee Ave,Glenview,IL,60025,877-798-3752,Public,,Non-Networked,42.079569,-87.865442,E
ELEC,Shawnee Forest Cabins - Tesla Destination,745 Garden of Gods,Herod,IL,62947,877-798-3752,Public,,Non-Networked,37.580718,-88.367418,E
ELEC,La Banque Hotel - Tesla Destination,2034 Ridge Rd,Homewood,IL,60430,877-798-3752,Public,,Tesla Destination,41.56213,-87.666663,E
ELEC,Eaglewood Resort & Spa - Tesla Destination,1401 Nordic Rd,Itasca,IL,60143,877-798-3752,Public,,Non-Networked,41.958133,-88.03931,E
ELEC,Pig Minds Brewing Co. - Tesla Destination,4080 Steele Dr,Machesney Park,IL,61115,877-798-3752,Public,,Non-Networked,42.369629,-89.019962,E
ELEC,Makanda Inn & Cottages - Tesla Destination,855 Old Lower Cobden Rd,Makanda,IL,62958,877-798-3752,Public,,Non-Networked,37.610802,-89.210313,E
ELEC,Comfort Suites Mount Vernon - Tesla Destination,404 S 44th St,Mt. Vernon,IL,62864,877-798-3752,Public,,Non-Networked,38.3109,-88.946784,E
ELEC,Hotel Indigo Naperville Riverwalk - Tesla Destination,120 Water St,Naperville,IL,60540,877-798-3752,Public,,Non-Networked,41.770698,-88.150252,E
ELEC,Wildwood Tavern - Tesla Destination,6480 W Touhy,Niles,IL,60714,877-798-3752,Public,,Non-Networked,42.012382,-87.78852,E
ELEC,Advantage Gallery - Tesla Destination,7850 N. Milwaukee Ave,Niles,IL,60714,877-798-3752,Public,,Tesla Destination,42.024061,-87.812999,E
ELEC,My Place Hotel - North Aurora - Tesla Destination,1000 Kilbery Ln,North Aurora,IL,60542,877-798-3752,Public,,Tesla Destination,41.81609,-88.351972,E
ELEC,Hardware Gastro Pub - Tesla Destination,2000 W Orchard Rd,North Aurora,IL,60542,877-798-3752,Public,,Non-Networked,41.817455,-88.350806,E
ELEC,Oak Brook Public Library - Tesla Destination,600 Oak Brook Rd,Oak Brook,IL,60523,877-798-3752,Public,,Non-Networked,41.833742,-87.937059,E
ELEC,Village of Oak Brook - Soccer Club Lot - Tesla Destination,700 Oak Brook Rd,Oak Brook,IL,60523,877-798-3752,Public,,Non-Networked,41.834286,-87.935472,E
ELEC,Quality Inn Georgio's Banquets - Tesla Destination,8800 W 159th St,Orland Park,IL,60462,877-798-3752,Public,,Non-Networked,41.602447,-87.834653,E
ELEC,One Technology Plaza Paking Deck - Tesla Destination,222 SW Adams St,Peoria,IL,61602,877-798-3752,Public,,Non-Networked,40.690319,-89.591638,E
ELEC,Machine Shed Restaurant Rockford - Tesla Destination,7475 E State St,Rockford,IL,61108,877-798-3752,Public,,Non-Networked,42.269632,-88.971292,E
ELEC,Thunder Bay Grille Rockford - Tesla Destination,7652 Potawatomi Trl,Rockford,IL,61107,877-798-3752,Public,,Non-Networked,42.271328,-88.968082,E
ELEC,Loews Chicago O'Hare - Tesla Destination,5300 N River Rd,Rosemont,IL,60018,877-798-3752,Public,,Non-Networked,41.9745,-87.862956,E
ELEC,Hyatt Regency O'Hare - Tesla Destination,9300 Bryn Mawr Ave,Rosemont,IL,60018,877-798-3752,Public,,Tesla Destination,41.981019,-87.85953,E
ELEC,Holiday Inn Express and Suites Salem - Tesla Destination,102 Holiday Ln,Salem,IL,62881,877-798-3752,Public,,Non-Networked,38.623,-88.970418,E
ELEC,Fairfield Inn & Suites by Marriott Chicago - Tesla Destination,700 National Pkwy,Schaumburg,IL,60173,877-798-3752,Public,,Tesla Destination,42.041363,-88.050941,E
ELEC,Homewood Suites Chicago-Schaumburg - Tesla Destination,815 American Ln,Schaumburg,IL,60173,877-798-3752,Public,,Non-Networked,42.047578,-88.05899,E
ELEC,Four Points by Sheraton Chicago O'Hare Airport - Tesla Destination,10249 W Irving Park Rd,Schiller Park,IL,60176,877-798-3752,Public,,Tesla Destination,41.955247,-87.882606,E
ELEC,Mantra by Indian Garden - Tesla Destination,9438 W Irving Park Rd,Schiller Park,IL,60176,877-798-3752,Public,,Tesla Destination,41.954697,-87.862552,E
ELEC,Waukegan National Airport - Tesla Destination,2601 W Plane Rest Dr,Waukegan,IL,60087,877-798-3752,Public,,Non-Networked,42.416877,-87.867277,E
ELEC,Waukegan Harbor & Marina - Tesla Destination,27 E Madison Ave,Waukegan,IL,60185,877-798-3752,Public,,Non-Networked,42.360536,-87.825102,E
ELEC,St. Andrews Golf Club - Tesla Destination,2241 IL-59,West Chicago,IL,60185,877-798-3752,Public,,Non-Networked,41.922426,-88.207392,E
ELEC,Public Parking Lot,246 SE Vine St,Atlanta,IL,61723,217-648-2351,Public,24 hours daily,Non-Networked,40.260478,-89.230861,E
ELEC,Fashion Outlets of Chicago - Tesla Supercharger,5220 Fashion Outlets Way,Rosemont,IL,60018,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.975263,-87.866046,E
ELEC,WSB DARIEN,8001 Cass Avenue,Darien,IL,60561,888-758-4389,Public,24 hours daily,ChargePoint Network,41.741968,-87.973128,E
ELEC,PRAIRIE STATE PRAIRIE STATE,299 S Coolidge St,Chicago Heights,IL,60411,888-758-4389,Public,24 hours daily,ChargePoint Network,41.525678,-87.639803,E
ELEC,RUSH OAKBROOK RUSH OAKBROOK 2,2011 York Rd,Oak Brook,IL,60523,888-758-4389,Public,24 hours daily,ChargePoint Network,41.849572,-87.927321,E
ELEC,CRESCENT LOT GLEN ELLYN,505 Crescent Blvd,Glen Ellyn,IL,60137,888-758-4389,Public,24 hours daily,ChargePoint Network,41.876135,-88.067779,E
ELEC,Taylor Street Library and Apartments,1342 W Taylor St,Chicago,IL,60607,888-998-2546,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,41.8698,-87.6605,T
ELEC,Northwestern Memorial HealthCare,425 E Erie St,Chicago,IL,60611,,Private,,Non-Networked,41.894144,-87.617133,E
ELEC,Fashion Outlets of Chicago,5220 Fashion Outlets Way,Rosemont,IL,60018,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.974953,-87.867085,E
ELEC,B&B Auto Inc,913 Front St,McHenry,IL,60050,815-363-7560,Public,"8am-6pm M-F, 8am-3pm Sat",Non-Networked,42.341617,-88.274825,E
ELEC,Amazon Fresh at Harlem Irving Plaza,4201 Harlem Ave,Norridge,IL,60706,888-264-2208,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,SHELL_RECHARGE,41.957395,-87.805945,E
