Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Minneapolis-St. Paul International Airport - Terminal 1 Red Ramp,4300 Glumack Dr,Lindbergh Terminal general parking. Level 8 in Red ramp,St. Paul,MN,55111,,612-726-5555,E,,Public,24 hours daily; pay lot,,,,,,5,,,Non-Networked,,200-9,44.88396,-93.211253,2024-07-11,73473,2024-07-11 19:05:43 UTC,P,,,2013-08-19,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Riverplace Municipal Garage,30 2nd St SE,,Minneapolis,MN,55414,,612-379-2438,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,200-9,44.986556,-93.256958,2023-04-06,73516,2024-01-31 22:07:01 UTC,P,,,2016-01-16,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,HY VEE LAKEVILLE SOUTH,16150 Pilot Knob Rd,,Lakeville,MN,55044,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.714683,-93.174175,2024-12-10,76506,2024-12-10 00:41:07 UTC,,,,2016-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NSCF NSC LOT G,1750 105th Ave NE,,Blaine,MN,55449,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.158266,-93.225787,2024-12-10,76861,2024-12-10 00:41:04 UTC,,,,2016-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE BROOKLYN PARK 1,9409 Zane Ave N,,Brooklyn Park,MN,55445,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.126087,-93.358431,2024-12-10,77939,2024-12-10 00:41:09 UTC,,,,2016-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LUTHER WESTSIDE VW_402408,2370 Hwy 100 S,Located near the Dealership's entrance,Saint Louis Park,MN,55416,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.960082,-93.34622,2024-12-10,78241,2024-12-10 00:33:18 UTC,,,,2016-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 280 STATION #2,2261 Conway Avenue,280 South Lot - East Side of lot,Maplewood,MN,55144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.957044,-93.003109,2024-12-10,78261,2024-12-10 00:40:22 UTC,,,,2016-09-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 280 STATION #4,277 Conway Ave,280 South Lot - East Side of lot,Maplewood,MN,55119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.957,-93.003123,2024-12-10,78262,2024-12-10 00:40:22 UTC,,,,2016-09-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE EAGAN SOUTH,1500 Central Park Commons Dr,Located at Hy-Vee under wind turbines,Eagan,MN,55121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.83405,-93.170682,2024-12-10,78843,2024-12-10 00:41:08 UTC,,,,2016-10-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DAKOTA COUNTY THOMPSON PARK,1270 Stassen Ln,AVAILABLE DURING COUNTY PARK HOURS,West Saint Paul,MN,55118,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.910364,-93.067042,2024-12-10,79985,2024-12-10 00:44:50 UTC,,,,2016-11-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DAKOTA COUNTY WHITETAIL WOODS,17100 Station Trail,AVAILABLE DURING COUNTY PARK HOURS,Farmington,MN,55024,,888-758-4389,T,2024-11-28,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.684937,-93.080793,2024-12-10,79986,2024-12-10 00:44:49 UTC,,,,2016-11-29,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 236 STATION #6,240 Avenue K,235/236 Surface Lot,Maplewood,MN,55119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.954303,-92.988009,2024-12-10,80015,2024-12-10 00:45:46 UTC,,,,2016-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ROSEDALE CENTER STATION 2,10 Rosedale Center,ROSEDALE CENTER,Roseville,MN,55113,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.013158,-93.170886,2024-12-10,80115,2024-12-10 00:45:02 UTC,,,,2016-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 220 GUEST 2,11th St,3M Center B220 Surface Lot Guest Parking,Maplewood,MN,55119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.950753,-92.997336,2024-12-10,80821,2024-12-10 00:45:21 UTC,,,,2017-01-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,3M 278 GUEST PARK,2350 Minnehaha Ave E,3M Center - Innovation Center Guest Parking,Maplewood,MN,55119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.962433,-92.999833,2024-12-10,80822,2024-12-10 00:45:09 UTC,,,,2017-01-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UMN 183-EVCHG-1,367-369 E River Pkwy,,Minneapolis,MN,55455,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.97145,-93.236027,2024-12-10,81462,2024-12-10 00:44:15 UTC,,,,2017-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UMN 163-EVCHG-1,80 Church St SE,,Minneapolis,MN,55455,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.976321,-93.23395,2024-12-10,81463,2024-12-10 00:44:15 UTC,,,,2017-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UMN 217-EVCHG-1,300 19th Ave S,,Minneapolis,MN,55454,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.970956,-93.246156,2024-12-10,81464,2024-12-10 00:44:14 UTC,,,,2017-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UMN 170-EVCHG-1,1625 4th St SE,Level 1 Near SW Elevators,Minneapolis,MN,55455,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.979238,-93.231843,2024-12-10,81465,2024-12-10 00:44:14 UTC,,,,2017-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UMN 158-EVCHG-4,511 Washington Ave SE,Inside parking ramp near Harvard Street exit,Minneapolis,MN,55455,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.974045,-93.231079,2024-12-10,81466,2024-12-10 00:44:13 UTC,,,,2017-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CR 2020 188-EVCHG-1,1926 University Ave SE,,Minneapolis,MN,55455,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.976277,-93.228946,2024-12-10,81467,2024-12-10 00:44:12 UTC,,,,2017-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,COBORNS ISANTI CORBONS,209 6th Avenue Northeast,,Isanti,MN,55040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.490986,-93.235184,2024-12-10,81499,2024-12-10 00:45:10 UTC,,,,2017-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,2525 WABASH 2525 WABASH,2525 Wabash Ave,,Saint Paul,MN,55114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.962459,-93.205156,2024-12-10,82407,2024-12-10 00:46:18 UTC,,,,2017-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE AUSTIN WEST,1385 County Hwy 27,Located in Hy-Vee parking lot,Austin,MN,55912,,888-758-4389,T,2024-11-22,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.683686,-92.991586,2024-12-10,82500,2024-12-10 00:46:45 UTC,,,,2017-05-05,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE AUSTIN EAST,1301 18th Ave NW,In Hy-Vee Parking Lot,Austin,MN,55912,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.683701,-92.991114,2024-12-10,82501,2024-12-10 00:46:44 UTC,,,,2017-05-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Goodwill,1103 County Rd E,,Arden Hills,MN,55112,,651-484-0258,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,45.050279,-93.147247,2023-07-11,82590,2024-01-31 22:07:01 UTC,P,,,2017-03-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ORIGINAL GO MDOT STATION 01,1510 County Road B2 W,,Roseville,MN,55113,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.01222,-93.164797,2024-12-10,85813,2024-12-10 00:48:01 UTC,,,,2017-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,INDIGO @ BCS INDIGO @ BCS,8001 33rd Ave S,,Bloomington,MN,55425,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.858024,-93.224655,2024-12-10,85840,2024-12-10 00:47:15 UTC,,,,2017-07-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE COTTAGE GROVE E,7280 E Point Douglas Rd S,Located in the Hy-Vee parking lot,Cottage Grove,MN,55016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.83077,-92.958853,2024-12-10,86100,2024-12-10 00:46:22 UTC,,,,2017-07-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,U OF M - MORRIS MORRIS 001,Alumni Dr,,Morris,MN,56267,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.592028,-95.899303,2024-12-10,86245,2024-12-10 00:47:14 UTC,,,,2017-08-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Elk River Utilities,617 Main St NW,,Elk River,MN,55330,,888-758-4389,E,,Public,24 hours daily,CREDIT Debit,,,,,2,,,Non-Networked,,GPS,45.303389,-93.568336,2024-08-15,86864,2024-08-15 19:57:12 UTC,T,,,2017-06-21,,,,,J1772,US,,,,Public,,public,,,STREET_PARKING,,,,,,,$0.15 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,NUPUC1 NUPUC1,127 N German St,SW corner of German and 2nd North Street,New Ulm,MN,56073,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.31573,-94.459497,2024-12-10,87923,2024-12-10 00:50:17 UTC,,,,2017-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE SHAKOPEE NORTH,1451 Adams St,Located in the Hy-Vee parking lot,Shakopee,MN,55379,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.778888,-93.538625,2024-12-10,88354,2024-12-10 00:46:59 UTC,,,,2017-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MINNESOTA STATE LOT 11A - 2,West Road - Lot 11A,,Mankato,MN,56001,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.1467,-94.001695,2024-12-10,88373,2024-12-10 00:48:25 UTC,,,,2017-11-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MILL ST RAMP MILL ST RAMP 2,725 Mill St,,Wayzata,MN,55391,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.969753,-93.510652,2024-12-10,89938,2024-12-10 00:48:19 UTC,,,,2018-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hopkins Parking Ramp,26 10th Ave S,,Hopkins,MN,55343,,952-935-8474,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,44.923553,-93.413391,2024-07-11,91698,2024-07-11 19:05:43 UTC,LG,,,2013-01-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,1600 SPRUCETREE SPRUCE TREE2,1600 University Ave W,2nd Level Parking Ramp,Saint Paul,MN,55104,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.955329,-93.167577,2024-12-10,92303,2024-12-10 00:51:45 UTC,,,,2018-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CITY OF OLIVIA OLIVIA EV STOP,804 E Lincoln Ave,Located on the West side of Olivia Liquor,Olivia,MN,56277,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.776888,-94.988415,2024-12-10,96694,2024-12-10 00:53:34 UTC,,,,2018-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ERMU STATIONS STATION 2,13065 Orono Pkwy,,Elk River,MN,55330,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.304112,-93.600473,2024-12-10,98569,2024-12-10 00:53:36 UTC,,,,2018-05-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LANESBORO BASS POND 01,Co Hwy 21,The site is located in the parking lot by the small pond on mill pond rd,Lanesboro,MN,55949,,888-758-4389,T,2024-11-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.720512,-91.979085,2024-12-10,98778,2024-12-10 00:53:53 UTC,,,,2018-06-08,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,University of Minnesota Dual,615 Washington Ave SE,,Minneapolis,MN,55455,,855-900-7584,P,2024-11-14,PLANNED - not yet accessible (Public),24 hours daily,,,,,,,1,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,44.973875,-93.230153,2024-12-09,98946,2024-12-09 02:43:25 UTC,,,,2014-12-29,,,,,CHADEMO J1772COMBO,US,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PUBLIC STATIONS MPLS PARK & REC,2117 West River Rd N,"Station located on southeast side of lot near picnic table, across parkway from river.",Minneapolis,MN,55411,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.000535,-93.277189,2024-12-10,99790,2024-12-10 00:33:31 UTC,,,,2018-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,Mississippi National River and Recreation Area,,,,false,
ELEC,University of Minnesota - Morris,46352 MN-329,,Morris,MN,56267,,888-866-3382,E,,Public,24 hours daily,,,,,,1,1,,Non-Networked,,GPS,45.594972,-95.878988,2023-01-10,100320,2023-02-14 15:54:11 UTC,P,,,2018-04-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,THE LIBERTY STATION 1,2485 Rhode Island Ave N,,Minneapolis,MN,55427,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.005577,-93.378769,2024-12-10,100551,2024-12-10 00:53:32 UTC,,,,2018-08-29,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Arrowwood Lodge at Brainerd Lake - Tesla Supercharger,6967 Lake Forest Road,,Baxter,MN,56401,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,46.378836,-94.256378,2024-07-01,102238,2024-08-14 18:58:22 UTC,P,,,2015-12-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,The Holiday Inn - Tesla Supercharger,200 West 1st Street,,Duluth,MN,55802,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,4,,Tesla,https://www.tesla.com/supercharger,200-8,46.784467,-92.10232,2024-07-01,102240,2024-08-14 18:58:22 UTC,P,,,2015-02-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Tobies Restaurant - Tesla Supercharger,404 Fire Monument Road,,Hinckley,MN,55037,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,46.009797,-92.93137,2024-07-01,102241,2024-08-14 18:58:22 UTC,P,,,2015-10-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hy-Vee - Tesla Supercharger,7180 10th St N,,Oakdale,MN,55128,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,44.964892,-92.961249,2024-07-01,102242,2024-08-14 18:58:22 UTC,P,,,2016-10-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Hy-Vee - Tesla Supercharger,500 Crossroads Dr,,Rochester,MN,55902,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-9,44.006337,-92.470924,2024-07-01,102243,2024-08-14 18:58:22 UTC,P,,,2018-07-23,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ground Round Grill & Bar - Tesla Supercharger,1290 Ryans Road,,Worthington,MN,56187,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,43.63385,-95.595647,2024-07-01,102245,2024-08-14 18:58:22 UTC,P,,,2013-12-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,HY VEE RBNSDALE SOUTH,3505 Bottineau Blvd,Located in the Hy-Vee parking lot,Robbinsdale,MN,55422,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.01931,-93.327033,2024-12-10,103023,2024-12-10 00:56:10 UTC,,,,2018-09-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GOLDEN VALLEY CITY HALL,720 Winnetka Ave N,,Golden Valley,MN,55427,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.986962,-93.379762,2024-12-10,104436,2024-12-10 00:56:45 UTC,,,,2018-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AC Marriott,5075 Wayzata Blvd,,Golden Valley,MN,55416,,763-545-0000,E,,Public,24 hours daily; guest use only; see valet for access,,,,,,10,,,Non-Networked,,200-9,44.969248,-93.343472,2023-04-06,104984,2024-01-31 22:07:01 UTC,P,,,2018-11-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Red Wing - Public Parking Lot,315 Main St,On the West corner of 3rd and Plum Street behind 315 Main Street,Red Wing,MN,55066,,651-385-3623,E,,Public,24 hours daily,,,,,,1,1,,Non-Networked,,GPS,44.565955,-92.533975,2023-05-03,104986,2024-01-31 22:07:01 UTC,LG,,,2018-11-17,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Noodles and Co,922 Holiday Dr,,Moorhead,MN,56560,,218-512-2040,E,,Public,24 hours daily,,,,,,2,1,,Non-Networked,,GPS,46.849465,-96.76724,2023-04-06,104987,2024-01-31 22:07:01 UTC,P,,,2018-11-24,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Holiday inn Austin Conference Center - Tesla Destination,1701 4th St NW,,Austin,MN,55912,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.68223,-92.98115,2024-07-01,114498,2024-10-16 16:58:41 UTC,P,,,2018-06-19,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Invictus Brewing Company - Tesla Destination,2025 105th Ave NE,,Blaine,MN,55449,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.161348,-93.219438,2024-07-01,114500,2024-10-16 16:58:41 UTC,P,,,2018-06-19,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,TownePlace Suites Minneapolis Mall of America - Tesla Destination,2500 Lindau Ln,,Bloomington,MN,55425,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.857096,-93.236489,2024-07-01,114501,2024-10-16 16:58:41 UTC,P,,,2017-12-06,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Staybridge Suites Minneapolis-Bloomington, an IHG Hotel - Tesla Destination",5150 American Blvd W,,Bloomington,MN,55437,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.855752,-93.348927,2024-07-01,114502,2024-10-16 16:58:41 UTC,P,,,2018-07-07,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hampton Inn Minneapolis Bloomington West - Tesla Destination,5400 American Blvd W,,Bloomington,MN,55437,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.855327,-93.351803,2024-07-01,114503,2024-10-16 16:58:41 UTC,P,,,2019-06-27,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,AC Hotel by Marriott Bloomington Mall of America - Tesla Destination,8100 26th Ave S,,Bloomington,MN,55425,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.85603,-93.236595,2024-07-01,114504,2024-10-16 16:58:41 UTC,P,,,2018-01-23,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
